g_nm,t_pcm_nm,t_gap_pcm_nm,D_antisym,D_sym,delta_D,Amax_antisym,Amax_sym,Omega_antisym,Omega_sym,eta_pcm_avg_antisym,eta_pcm_avg_sym,loss_eff_antisym,loss_eff_sym,sym_mode1,sym_mode2,antisym_mode1,antisym_mode2,L_design_um,P_antisym,P_sym,ER_dB
310.0,10.0,15.000000000000002,0.20638955581985557,0.013947091901343689,-0.19244246391851189,0.9574033512484827,0.9998054786274955,39373.83945288726,37287.093904156,0.007163028590743964,0.0073563951868186195,3.1314313393456006,0.0,1,2,1,2,42.12707836208755,0.9471423273094689,0.9998054786274955,0.2350026677835591
310.0,10.0,20.0,0.19023415451231218,0.014023464476336511,-0.17621069003597567,0.9638109664569857,0.999803342444081,39199.341666675115,37427.86550478667,0.0065496494272421265,0.0067270989253603725,2.9212202132532417,0.0,1,2,1,2,41.96863234410219,0.9557914402771148,0.999803342444081,0.19551447491855767
310.0,10.0,25.000000000000004,0.1741831800176319,0.01405375664448505,-0.16012942337314684,0.9696602197989452,0.9998024919241776,39058.17997996932,37554.06209854382,0.005996950108473308,0.00615982651121358,2.719460448893173,0.0,1,2,1,2,41.827601037486836,0.9633009007084541,0.9998024919241776,0.16152248498966865
310.0,10.0,30.000000000000004,0.1593396976815541,0.014080684638613006,-0.1452590130429411,0.9746108607427509,0.9998017343201079,38944.48345269134,37667.194176298544,0.005496625705542375,0.005646210171605148,2.5272276667150013,0.0,1,2,1,2,41.70197332572475,0.9694927694030873,0.9998017343201079,0.13369311367368342
310.0,10.0,35.0,0.14563010606835514,0.014105141223567208,-0.13152496484478793,0.9787918722065196,0.9998010449910633,38853.32196006206,37768.57614975881,0.005042225635023346,0.0051796962442472345,2.345190153637689,0.0,1,2,1,2,41.59003295666807,0.9746097619918695,0.9998010449910633,0.11082829246476772
310.0,10.0,40.0,0.13298112521765704,0.014127517065309736,-0.1188536081523473,0.9823160203358459,0.9998004132615694,38780.5826349556,37859.37034699084,0.004628532364373248,0.004754957632680874,2.1736641385308086,0.0,1,2,1,2,41.49029189862761,0.9788468864436972,0.9998004132615694,0.09198548188924889
310.0,10.0,45.00000000000001,0.12132049462320982,0.014148035555795857,-0.10717245906741396,0.9852813375843797,0.9997998330899119,38722.84868322618,37940.613128177894,0.004251200282829499,0.004367544387361564,2.0126994388346526,0.0,1,2,1,2,41.40144813917862,0.9823616236598259,0.9997998330899119,0.07641671668871147
310.0,10.0,50.00000000000001,0.11057796951305482,0.01416685366815773,-0.09641111584489709,0.98777251265837,0.999799300257145,38677.2910338517,38013.23365485413,0.0039065309747957,0.004013662805278494,1.8621487675648156,0.0,1,2,1,2,41.32235476353148,0.9852816587631628,0.999799300257145,0.06352430084445324
320.0,10.0,0.0,0.28494444535221874,0.01287871331291307,-0.2720657320393057,0.9188066630629165,0.9998341387434038,37714.02741162509,33959.145899473064,0.009325746111651049,0.009590960581839178,3.7409524027214145,0.0,1,2,1,2,46.25547213245049,0.8878229793880712,0.9998341387434038,0.5160157978382931
320.0,10.0,5.0,0.26032799924192407,0.012998555162026582,-0.2473294440798975,0.9322293328106968,0.9998310375636997,37263.28370121736,34186.669335572406,0.00862227181808627,0.008850647475897169,3.4954260375390636,0.0,1,2,1,2,45.947626876901666,0.9103510547903613,0.9998310375636997,0.407177145988625
