pull_away_um,kappa_per_m,dneff,D
0.0,141561.1406735607,0.06984348139256547,0.01021470331725044
0.023076923076923075,141142.2422303827,0.0696368051431211,0.005947887510662053
0.04615384615384615,139751.588635621,0.06895068402254312,0.006194303357871023
0.06923076923076923,137475.2994346181,0.06782760771997953,0.006590255873254847
0.0923076923076923,134370.7154153771,0.06629586705196999,0.006076425362414761
0.11538461538461538,130512.03346885738,0.06439206930458496,0.00725970495279743
0.13846153846153847,125998.44823260474,0.06216515516019472,0.006065146468322458
0.16153846153846152,120902.77992650599,0.05965105268245052,0.006046811550634468
0.1846153846153846,115352.30788715613,0.05691255899162728,0.007346604399800283
0.2076923076923077,109477.36371123833,0.05401397713306988,0.005902754124492815
0.23076923076923075,103340.61936112121,0.05098622821985144,0.0064214176099463005
0.25384615384615383,97075.87505360894,0.047895326646234526,0.005625574652246446
0.27692307692307694,90748.06268162433,0.044773308530560385,0.004838954012940266
0.3,84439.52332217219,0.04166079934004596,0.01146685378877449
0.32307692307692304,78295.5974785235,0.03862950721922509,0.0037017527587309695
0.34615384615384615,72267.13949813451,0.03565518467014295,0.003479094259708271
0.3692307692307692,66457.72512092929,0.032788933924878805,0.003503965689408417
0.3923076923076923,60884.16252517711,0.030039047807866037,0.001481412343537769
0.4153846153846154,55604.50758733689,0.027434169946217946,0.003317655296031563
0.43846153846153846,50619.93669042109,0.024974880744165873,0.0004933413240951756
0.4615384615384615,45929.70360175931,0.022660812025193433,0.001376978722873512
0.48461538461538456,41560.49266539057,0.02050512931959725,0.0017703959369701483
0.5076923076923077,37502.73760738394,0.01850311281604977,0.0025927716786142696
0.5307692307692308,33793.99232946876,0.0166732908707381,0.007113812870727876
0.5538461538461539,30420.83491025174,0.015009041371742082,0.025362636161101626
0.5769230769230769,27306.72485310653,0.013472600744068863,0.038873898876229385
0.6,24407.67198243868,0.012042265100649097,0.029894530022268107
0.6230769230769231,21917.07730144819,0.010813454691023239,0.0641924643567397
0.6461538461538461,19438.079584829018,0.009590365995431505,0.04084268955341558
0.6692307692307693,17252.402787236755,0.008511996069783478,0.025728481759696498
0.6923076923076923,15348.006361614767,0.007572404345076222,0.03830050980314498
0.7153846153846154,13561.145544154326,0.006690802376756455,0.023297589541463326
0.7384615384615384,12231.652607106105,0.006034856721271797,0.09490598393947042
0.7615384615384615,10643.287568528387,0.005251188664567419,0.044960861225757376
0.7846153846153846,9502.533597792486,0.004688363101355009,0.07202033766527571
0.8076923076923076,8475.17844974917,0.00418148628597681,0.1265383140368273
0.8307692307692308,7320.969586501138,0.0036120223435429644,0.024306390220385943
0.8538461538461538,6456.3916850880605,0.0031854566187794475,0.03166715366148998
0.8769230769230769,5851.83867491977,0.0028871820589984054,0.13940333618793038
0.8999999999999999,5295.1484533884195,0.0026125220573627317,0.18129704393950297
