pull_away_um,Omega_per_m,kappa_per_m,dneff,D,A_max
0.0,22482.195496361688,22481.333580988317,0.011092272888893362,0.008756363638215525,0.9999233260958353
0.023076923076923075,22430.7466366177,22429.890693447756,0.0110668890338248,0.008735976460800099,0.9999236827152763
0.04615384615384615,22262.590426451014,22261.751623288652,0.010983924068439954,0.008680666835697293,0.9999246460232877
0.06923076923076923,22014.875703693124,22014.06287929094,0.010861706498368928,0.008593127127781208,0.9999261581661658
0.0923076923076923,21654.629696797565,21653.851735283246,0.010683968206916639,0.008476464996587163,0.9999281495411616
0.11538461538461538,21185.015159684055,21184.28084536009,0.010452269634635414,0.008326027573476169,0.9999306772648457
0.13846153846153847,20667.4897038623,20666.804338005655,0.010196932757778665,0.008143831229742104,0.9999336780129015
0.16153846153846152,20039.0405299923,20038.40852616239,0.009886868301018037,0.007942056398282105,0.9999369237401665
0.1846153846153846,19361.721975485656,19361.147676166216,0.00955269265342551,0.007702096194005914,0.9999406777142182
0.2076923076923077,18609.98010505056,18609.462491793514,0.009181798006137942,0.007458332126519418,0.9999443732818906
0.23076923076923075,17807.76075198178,17807.299433537402,0.008785998762134817,0.007197935297779734,0.9999481897274489
0.25384615384615383,16975.690695338923,16975.28658338398,0.008375471768343079,0.006900007068326164,0.999952389902457
0.27692307692307694,16105.894769347615,16105.542489702804,0.00794633157292468,0.006613996630091212,0.9999562550485771
0.3,15221.449462606983,15221.148158549935,0.007509963661291863,0.006291979997713026,0.9999604109877084
0.32307692307692304,14326.086664570277,14325.829524210538,0.007068209274270654,0.005991483747203319,0.999964102122507
0.34615384615384615,13427.999463158882,13427.782353184177,0.0066251107202308646,0.005686531812977236,0.99996766335594
0.3692307692307692,12546.50555784819,12546.325674769803,0.006190198971990579,0.005354848707853743,0.999971325595316
0.3923076923076923,11663.87582409989,11663.727471516822,0.005754726828348211,0.005043589471153187,0.9999745622052465
0.4153846153846154,10812.716651146664,10812.595455693145,0.005334781640174313,0.004734668027822908,0.9999775829186663
0.43846153846153846,9990.50659213175,9990.40980970459,0.004929119375202795,0.004401679787096713,0.9999806252150518
0.4615384615384615,9191.883833064772,9191.807103910047,0.004535094619912083,0.004085940470034299,0.9999833050904753
0.48461538461538456,8440.608945198814,8440.549697488737,0.004164430372635586,0.003746822595202426,0.99998596132044
0.5076923076923077,7716.7913922232,7716.746540126416,0.003807313034132065,0.00340947383564727,0.999988375488164
0.5307692307692308,7034.228481133516,7034.195860531765,0.0034705499241916016,0.0030454553954292196,0.9999907252014345
0.5538461538461539,6399.626734440203,6399.604807476652,0.003157449909060528,0.0026177402528245186,0.9999931474359688
0.5769230769230769,5796.390870808119,5796.377828751873,0.0028598252034637284,0.002121333527899172,0.9999954999440634
0.6,5243.140010528521,5243.134258900506,0.0025868621149953697,0.001481202875196097,0.9999978060380426
0.6230769230769231,4728.852098835866,4728.851143014073,0.0023331225787086574,0.0006358073943938947,0.9999995957489572
0.6461538461538461,4254.6655277115,4254.664872749564,0.002099168254807715,0.0005548687923281892,0.9999996921206233
0.6692307692307693,3820.030244660436,3820.0199907598667,0.0018847277582145772,0.0023169990547159403,0.9999946315153805
0.6923076923076923,3421.827218426817,3421.785249422232,0.0016882622202789577,0.004952779145117547,0.9999754699787397
0.7153846153846154,3058.898449894176,3058.774040791739,0.0015092003070220628,0.009018911610910951,0.9999186592333545
0.7384615384615384,2728.8626978793714,2728.541448653023,0.0013463671608984207,0.015343781970277193,0.9997645683548486
0.7615384615384615,2431.064992525755,2430.2170478920325,0.00119943963266822,0.026409646482463855,0.9993025305726713
0.7846153846153846,2162.0436206658637,2160.0598474372696,0.0010667097811687398,0.04282813276939279,0.9981657510434873
0.8076923076923076,1933.8917501154804,1923.5460193644753,0.000954144137450097,0.10329942149109594,0.9893292295196049
0.8307692307692308,1786.839762668173,1738.8791198905567,0.0008815915802995455,0.2301339702719537,0.9470383557268676
0.8538461538461538,1628.2569325130899,1560.633122345712,0.0008033499322426252,0.28519811814921747,0.918662033404145
0.8769230769230769,1483.251920396586,1399.9739655490828,0.0007318073124431557,0.3303615084918007,0.890861273707022
0.8999999999999999,1358.4434974582546,1259.624151043464,0.0006702292923477238,0.3744293132742671,0.8598026893609607
