pull_away_um,kappa_per_m,dneff,D
0.0,543855.7812072864,0.26832774131555626,0.7171092514582543
0.023076923076923075,543914.0155409264,0.26835647298993126,0.7169014677776643
0.04615384615384615,543960.7775557257,0.26837954444792445,0.7168440928265508
0.06923076923076923,543870.3148781896,0.26833491194280934,0.7175953696619874
0.0923076923076923,543902.6460551756,0.26835086350937254,0.7177885283104811
0.11538461538461538,543862.7860782207,0.2683311973810445,0.7180732442187232
0.13846153846153847,543847.9592922968,0.2683238821366076,0.7191593212272424
0.16153846153846152,543888.4281654567,0.2683438486823424,0.7196624413534499
0.1846153846153846,543803.6735952566,0.2683020324450718,0.7208221972894664
0.2076923076923077,543847.0386517748,0.26832342791068897,0.7214531287355793
0.23076923076923075,543900.7073344507,0.268349906982714,0.722122745258936
0.25384615384615383,543824.9497834421,0.2683125296976834,0.7233223771097719
0.27692307692307694,543887.9650741796,0.26834362020221825,0.7240165847878878
0.3,543802.0447768838,0.2683012288181359,0.7251642162437711
0.32307692307692304,543891.8897636145,0.2683455565667616,0.7258645742427505
0.34615384615384615,543968.3770184814,0.26838329387331794,0.7264923979483904
0.3692307692307692,543911.1484059137,0.26835505840193097,0.7275699002481752
0.3923076923076923,543975.0092469405,0.2683865660843412,0.7280294032581418
0.4153846153846154,544060.2381580978,0.2684286163521068,0.7285744334905087
0.43846153846153846,543991.7128085532,0.2683948072929747,0.7294145474215662
0.4615384615384615,544057.5274530094,0.2684272789435531,0.7297637834375074
0.48461538461538456,544002.5459159615,0.2684001521350132,0.7305674128124636
0.5076923076923077,544063.2230328938,0.2684300890305995,0.7308019759600687
0.5307692307692308,544120.9814889742,0.2684585859163502,0.7309663158190584
0.5538461538461539,544053.4737134698,0.2684252789082273,0.731527934250154
0.6461538461538461,544180.0715528534,0.26848773979118756,0.7320933480128983
0.7153846153846154,544332.1429189678,0.26856276881100904,0.7323819973240469
0.7384615384615384,544378.0717681405,0.26858542920147577,0.7327746712207007
0.7615384615384615,544524.2425001939,0.2686575469645549,0.7326283784988147
0.7846153846153846,544625.7945288088,0.26870765073729364,0.7329650554849471
0.8076923076923076,545006.3844746469,0.2688954263279244,0.7330227118202186
0.8307692307692308,545395.5765004354,0.2690874460155446,0.7330475781992709
0.8538461538461538,545728.451753456,0.2692516801155933,0.7330661756197817
0.8769230769230769,546120.8261699863,0.2694452699321874,0.7330817338191715
0.8999999999999999,546448.4845814296,0.2696069301452506,0.7330936380180264
