pull_away_um,kappa_per_m,dneff,D
0.0,70037.08216262629,0.034554918260337075,0.009563298502955508
0.023076923076923075,69880.5448642763,0.034477685837424055,0.0008644928470309954
0.04615384615384615,69301.72766458528,0.03419210882014401,0.0012915809808921597
0.06923076923076923,68351.51521858362,0.033723292696061336,0.0019203370800756625
0.0923076923076923,67054.22495456281,0.03308323520581524,0.0006044615290322075
0.11538461538461538,65425.15426019029,0.03227948377948309,0.002680492295324688
0.13846153846153847,63516.40410283538,0.03133774400920464,8.95774324550791e-05
0.16153846153846152,61336.297582466614,0.0302621223487356,0.000490419220008198
0.1846153846153846,58932.075435966624,0.02907592644812551,0.0017428693556050256
0.2076923076923077,56368.4104375696,0.027811064581653167,0.0014109138664585297
0.23076923076923075,53649.478549448366,0.026469597086886676,0.0006334322200220455
0.25384615384615383,50841.58645119871,0.025084238374860846,0.002332501158434641
0.27692307692307694,47965.69590795268,0.023665330568039433,0.0039034683669572634
0.3,45040.97089410709,0.02222232879431152,0.008621395546185462
0.32307692307692304,42183.618279670925,0.020812567236804913,0.005905371671245663
0.34615384615384615,39322.71589722489,0.019401054293608944,0.006127712916323302
0.3692307692307692,36525.832803798425,0.01802112720794513,0.005847557138669968
0.3923076923076923,33809.33736121825,0.016680861807468084,0.009233876904297333
0.4153846153846154,31190.549690577795,0.015388803499127413,0.005635679715566055
0.43846153846153846,28694.599679847797,0.014157350875181773,0.012106289640946788
0.4615384615384615,26306.548073493876,0.012979133200901494,0.013336782030073102
0.48461538461538456,24043.44860365832,0.011862564452169266,0.0076349777058710155
0.5076923076923077,21916.858783586682,0.01081334687861002,0.006136709695317766
0.5307692307692308,19961.147110607737,0.00984843722055695,0.02230396597287526
0.5538461538461539,18189.306580102762,0.008974245966275607,0.05224432695307135
0.5769230769230769,16529.27698020323,0.008155220025116705,0.07349832962860114
0.6,14884.988794883971,0.007343960588177101,0.05778801002861589
0.6230769230769231,13606.054208507954,0.006712959428107013,0.11159527104230021
0.6461538461538461,12098.100265525583,0.005968964623767281,0.07332466643374286
0.6692307692307693,10802.721958118373,0.005329850455293883,0.04827717532972653
0.6923076923076923,9714.289569317336,0.004792839331106968,0.06721476964052436
0.7153846153846154,8621.613076763015,0.004253734249636931,0.030434677834921875
0.7384615384615384,8005.281149835891,0.003949648204093936,0.15096951526996244
0.7615384615384615,6895.572165028903,0.0034021396260848213,0.064121064945668
0.7846153846153846,6263.556162269523,0.003090315366132579,0.1143338868864805
0.8076923076923076,5724.598607084077,0.00282440431315667,0.18393702460246353
0.8307692307692308,4841.295691520212,0.002388600034852306,0.032585325804427634
0.8538461538461538,4303.555534110082,0.002123289621984714,0.04369798540862774
0.8769230769230769,4069.3689408912132,0.002007746564843149,0.19902771667181485
0.8999999999999999,3803.5189956058152,0.001876581432813218,0.25387003061836727
