pull_away_um,kappa_per_m,dneff,D
0.0,90615.6484182277,0.0447079779384385,0.02195786457619725
0.023076923076923075,90328.89501642605,0.04456649945226854,0.020490249097939284
0.04615384615384615,89523.8860930526,0.044169323889165835,0.019430886661755298
0.06923076923076923,88180.58087390436,0.04350656352546922,0.01889545727229952
0.0923076923076923,86319.21394783961,0.04258820170917721,0.020276753065672226
0.11538461538461538,84042.02012838451,0.041464679085668976,0.017862846799324428
0.13846153846153847,81306.40008462554,0.0401149779832739,0.018045194461954683
0.16153846153846152,78226.4624042299,0.03859539733389905,0.01735009391897202
0.1846153846153846,74833.24145454714,0.03692124888374959,0.01574208196263266
0.2076923076923077,71164.23802026921,0.03511103478211153,0.017218549422114482
0.23076923076923075,67343.19889575636,0.03322580926242891,0.014053784908230116
0.25384615384615383,63351.31893209975,0.03125629423424803,0.013394058475013682
0.27692307692307694,59291.00301504961,0.02925301425323701,0.013655449159936772
0.3,55220.73243515332,0.027244822837449778,0.014970130540544524
0.32307692307692304,51158.27587956523,0.02524048670750423,0.011595991062101352
0.34615384615384615,47194.75305377837,0.023284962533181464,0.008757312336489964
0.3692307692307692,43327.39214286023,0.021376882755533178,0.006899277892083
0.3923076923076923,39602.93518886589,0.01953930897839351,0.009314012931704974
0.4153846153846154,36081.34891564826,0.017801827603381337,0.003299650481407068
0.43846153846153846,32722.246484389063,0.016144512558891932,0.0031392548602880987
0.4615384615384615,29583.797229336084,0.014596063449879182,0.0006474532681970402
0.48461538461538456,26656.27584391157,0.013151682001436793,0.005116398186826299
0.5076923076923077,23929.096596419102,0.011806145421835001,0.0022327740306814503
0.5307692307692308,21442.9695667829,0.010579539263479987,0.011017525476834766
0.5538461538461539,19146.120696255366,0.009446319224513555,0.015603247725632263
0.5769230769230769,17040.243489507946,0.0084073208468185,0.004542458570664321
0.6,15138.915545134241,0.007469243050382435,0.0006259110661364087
0.6230769230769231,13470.005828946954,0.006645835834576008,0.04971193032275156
0.6461538461538461,11861.513777961442,0.005852237505977076,0.02973047518517402
0.6692307692307693,10545.17956331398,0.005202784105208469,0.0717019524388619
0.6923076923076923,9229.640684405615,0.004553723107444174,0.04864460583721458
0.7153846153846154,8165.022788751981,0.004028461585592336,0.06934119981896236
0.7384615384615384,7143.638954872056,0.0035245308991282975,0.049750046115150104
0.7615384615384615,6284.750734432044,0.003100772351004366,0.07405448002742815
0.7846153846153846,5551.841040549087,0.0027391691290779008,0.11265094858008107
0.8076923076923076,4772.217370516777,0.0023545181504829316,0.02861483177784757
0.8307692307692308,4283.453637411298,0.002113371741686798,0.14191588782875508
0.8538461538461538,3732.7276191696646,0.0018416543606001312,0.13991273188833014
0.8769230769230769,3529.296414054809,0.0017412854067933026,0.26986469328261004
0.8999999999999999,2780.133339075129,0.0013716630864419876,0.09758774817316979
