pull_away_um,kappa_per_m,dneff,D
0.0,545481.7334047689,0.2691299541368837,0.6872678294798206
0.023076923076923075,545521.0630064199,0.2691493585884728,0.687224454073506
0.04615384615384615,545509.5907414348,0.26914369839866215,0.6876257838636755
0.06923076923076923,545337.9011843168,0.26905899014941514,0.6890251892518091
0.0923076923076923,545257.3894217116,0.2690192672299285,0.6901868110639815
0.11538461538461538,545080.1826524512,0.26893183689676947,0.6916527765203616
0.13846153846153847,544924.9044892205,0.268855225706349,0.6940596993273622
0.16153846153846152,544812.5250999143,0.26879977992688886,0.6961094922165618
0.1846153846153846,544581.5542629976,0.2686858234606322,0.6988367936028179
0.2076923076923077,544493.1325585508,0.26864219793148036,0.7012158541658636
0.23076923076923075,544432.4121912854,0.26861223969703074,0.7036786323299118
0.25384615384615383,544251.4092810585,0.26852293642261316,0.7065765941467952
0.27692307692307694,544243.2431060687,0.26851890739255424,0.7090540655788727
0.3,544094.3874989639,0.2684454649649535,0.7118395970666797
0.32307692307692304,544158.6200185131,0.26847715602623334,0.7142122327167304
0.34615384615384615,544219.3937834386,0.26850714060603775,0.7164032522761745
0.3692307692307692,544148.9219664908,0.26847237119818845,0.718854110625761
0.3923076923076923,544203.428186603,0.26849926349470477,0.7206115227869937
0.4153846153846154,544300.390540312,0.2685471028121533,0.722380785117653
0.7153846153846154,544401.7928325051,0.26859713270788776,0.7320553945283658
0.7384615384615384,544463.1782530344,0.26862741906653187,0.7325533757199264
0.7846153846153846,544673.8216356467,0.2687313463668062,0.7328402049512343
0.8076923076923076,545043.2922403022,0.2689136358932862,0.7329255999893425
0.8307692307692308,545426.0732517526,0.2691024925125778,0.7329721033435729
0.8538461538461538,545752.4623277945,0.26926352646052987,0.7330074514232008
0.8769230769230769,546140.4029681782,0.26945492873921406,0.7330364503270134
0.8999999999999999,546464.0374122636,0.2696146036059601,0.7330585240517609
