pull_away_um,Omega_per_m,kappa_per_m,dneff,D,A_max
0.0,28285.522616792332,28284.004926972997,0.013955520301440316,0.010359017789325853,0.9998926907504404
0.023076923076923075,28217.76978125342,28216.26311405832,0.013922092385518336,0.010333716049585218,0.9998932143126066
0.04615384615384615,27999.335616498855,27997.859915047546,0.013814321266629737,0.010266789657876196,0.999894593030121
0.06923076923076923,27675.263015694014,27673.834942009926,0.013654430221979652,0.010158716132328494,0.9998968004865427
0.0923076923076923,27205.58100747369,27204.216080182785,0.013422698360781915,0.010016945400840582,0.9998996608048366
0.11538461538461538,26595.522296008538,26594.235991087866,0.013121707396313464,0.009835069885266112,0.999903271400352
0.13846153846153847,25920.686004942774,25919.488678703023,0.012788756448660621,0.009611540208793456,0.9999076182948148
0.16153846153846152,25105.195890645577,25104.094314572525,0.012386409672188403,0.009367758230086176,0.9999122451057426
0.1846153846153846,24226.046021579572,24225.048426752866,0.011952654425309017,0.009074994115249979,0.9999176444818082
0.2076923076923077,23252.149962451967,23251.25354766704,0.011472153272518604,0.008780793420031519,0.9999228976669148
0.23076923076923075,22214.97105935729,22214.174716772584,0.010960429609694344,0.008467168452389429,0.9999283070583989
0.25384615384615383,21141.112824076616,21140.418227160062,0.010430609086087284,0.008106136902453376,0.9999342905445187
0.27692307692307694,20020.86419105149,20020.260909746634,0.009877900453029831,0.007763011864843183,0.9999397356467863
0.3,18884.29496342554,18883.781437682374,0.009317139559727128,0.007374672992088438,0.9999456141982598
0.32307692307692304,17735.686715868604,17735.250234695854,0.00875043885087523,0.007015701120582529,0.9999507799377867
0.34615384615384615,16587.458423984797,16587.091314463472,0.00818392560467629,0.006653045528888624,0.9999557369851906
0.3692307692307692,15462.55365293251,15462.251001488543,0.0076289197247323415,0.006256675600809669,0.9999608540104262
0.3923076923076923,14340.860890036014,14340.612144509381,0.007075498586411655,0.005889835192825432,0.9999653098414013
0.4153846153846154,13261.502182843571,13261.299582637963,0.006542964238192894,0.005527603961932026,0.99996944559444
0.43846153846153846,12222.045914874721,12221.884619570454,0.006030116968350097,0.005137507531734531,0.9999736060163613
0.4615384615384615,11216.129846714297,11216.001992514235,0.00553381777314188,0.004774740196060945,0.9999772018560601
0.48461538461538456,10272.160739437797,10272.061836254847,0.0050680819895396745,0.00438821788733007,0.9999807435437733
0.5076923076923077,9366.499169193325,9366.423663432892,0.00462124639095407,0.004015277045293308,0.9999838775502495
0.5307692307692308,8515.429406194578,8515.373484906417,0.004201345315892446,0.003624095152811424,0.9999868659343234
0.5538461538461539,7726.387530053798,7726.348520024992,0.0038120475797200903,0.0031777105921573234,0.9999899021553925
0.5769230769230769,6979.333343714346,6979.308212458514,0.0034434657435284954,0.0026835811447145086,0.9999927983922398
0.6,6296.407440930399,6296.393966068374,0.0031065235406284586,0.002068857209989783,0.9999957198298447
0.6230769230769231,5663.616589508113,5663.611871116824,0.0027943169855921823,0.001290817847463377,0.9999983337892847
0.6461538461538461,5082.195047619628,5082.194918795755,0.0025074550371160242,0.00022515806387807258,0.9999999493038463
0.6692307692307693,4551.0457729448435,4551.041784201995,0.002245396436105107,0.0013239674870343943,0.9999982471100933
0.6923076923076923,4066.013997847458,4065.9875479132784,0.0020060913019586124,0.0036069668808842437,0.9999869897899202
0.7153846153846154,3625.253616828637,3625.162139336429,0.0017886288025481534,0.00710395474233122,0.9999495338270189
0.7384615384615384,3225.835695202882,3225.582578969865,0.00159156385913084,0.012526950347447274,0.9998430755149926
0.7615384615384615,2866.173498106517,2865.480212878623,0.001414113607946188,0.021993455516099658,0.9995162879144613
0.7846153846153846,2541.9935386579905,2540.3399548249104,0.0012541695946537423,0.03606369704880763,0.9986994097551718
0.8076923076923076,2263.0971235270663,2254.3273862120486,0.001116567591109785,0.08794994085569713,0.9922648079034794
0.8307692307692308,2063.5252606083163,2022.254907584389,0.0010181027608044957,0.19899712421767973,0.9604001445530933
0.8538461538461538,1862.6459876242302,1803.9476820383074,0.0009189928800981129,0.24906566009987072,0.9379662969590157
0.8769230769230769,1681.2467512544729,1608.3631564104599,0.0008294940661599526,0.29124309324456843,0.9151774606373356
0.8999999999999999,1524.601522626603,1437.3519485503052,0.0007522083925715073,0.3334374873291093,0.88881944204365
