pull_away_um,Omega_per_m,kappa_per_m,dneff,D,A_max
0.0,26199.343340158983,26198.08562987306,0.012926240494878893,0.00979839377684183,0.9999039914793939
0.023076923076923075,26137.538989731846,26136.290271375336,0.012895747444466199,0.009774841226557696,0.9999044524789956
0.04615384615384615,25937.39169153018,25936.168414520445,0.012796998705714824,0.009712010286497819,0.9999056768561949
0.06923076923076923,25641.142275083974,25639.957936339528,0.012650835072766764,0.009611236571864634,0.9999076241315596
0.0923076923076923,25211.295642490386,25210.163142016598,0.01243875720208587,0.00947832801500248,0.99991016129804
0.11538461538461538,24652.306626069058,24651.23878735532,0.012162963020283524,0.009307527869568732,0.9999133699249572
0.13846153846153847,24034.721331478348,24033.726446559347,0.0118582585877971,0.009098658852781383,0.9999172144070807
0.16153846153846152,23287.20527545734,23286.28924265477,0.011489448874192565,0.00886967187964488,0.9999213289207475
0.1846153846153846,22481.396433268495,22480.565905895313,0.011091878646885878,0.00859560243461388,0.9999261156187861
0.2076923076923077,21588.169538388338,21587.42248416112,0.010651178072455192,0.008319158416690786,0.9999307916032381
0.23076923076923075,20636.24570669968,20635.58132573708,0.010181517584348487,0.008024255470092001,0.9999356113241507
0.25384615384615383,19650.05819158248,19649.477846721322,0.009694952069024598,0.007685514431125251,0.999940932867929
0.27692307692307694,18620.548840839943,18620.044163979775,0.009187012412421591,0.007362452612222181,0.9999457942915327
0.3,17575.24369711349,17574.813405045672,0.008671279422364897,0.006997506843967327,0.9999510348979687
0.32307692307692304,16518.23365881074,16517.86742037082,0.008149771467634626,0.006659057280405334,0.9999556569561363
0.34615384615384615,15460.36869112065,15460.060254174918,0.007627841707566585,0.006316639698882631,0.9999601000629145
0.3692307692307692,14423.31836699391,14423.06364989433,0.007116181483075135,0.005943052077776456,0.9999646801320008
0.3923076923076923,13387.780766223434,13387.57116618331,0.006605267606522691,0.005595703349744463,0.9999686881040216
0.4153846153846154,12390.578860968168,12390.40795930654,0.006113267807828393,0.005252195035420404,0.9999724144473099
0.43846153846153846,11429.236517343927,11429.100300739672,0.005638960411255223,0.0048822511741306585,0.9999761636234727
0.4615384615384615,10497.746691620845,10497.63868946975,0.0051793816596239495,0.00453609392966825,0.9999794238518612
0.48461538461538456,9622.884086636672,9622.800562490542,0.0047477416644845505,0.004166462242152613,0.9999826405923847
0.5076923076923077,8782.331870885972,8782.268249402861,0.004333029740287486,0.003806371592998903,0.999985511535296
0.5307692307692308,7991.510172395059,7991.463290836091,0.003942853874788099,0.0034253184599362108,0.999988267193448
0.5538461538461539,7257.619063147046,7257.586697167197,0.0035807664418312513,0.002986495114958243,0.9999910808469283
0.5769230769230769,6561.841963750854,6561.821570734715,0.0032374837113882116,0.002493116130317774,0.9999937843719607
0.6,5925.088901625766,5925.078520461672,0.0029233222795532754,0.0018719334293409995,0.9999964958652361
0.6230769230769231,5334.436116282266,5334.433039278433,0.002631905817194191,0.0010740752138674314,0.999998846362435
0.6461538461538461,4791.092789388026,4791.092787296869,0.0023638309107534283,2.95454823984187e-05,0.9999999991270645
0.6692307692307693,4294.169141348833,4294.1633369410365,0.0021186585604868746,0.0016441984563370649,0.9999972966114362
0.6923076923076923,3839.886793354173,3839.855507302867,0.001894524588634372,0.004036735364656319,0.9999837047675957
0.7153846153846154,3426.654899791661,3426.553018588526,0.0016906441032729091,0.007711229308116074,0.9999405369425577
0.7384615384615384,3051.7413023111853,3051.4666401133613,0.0015056691112316223,0.01341623984105228,0.9998200045085274
0.7615384615384615,2713.8995428786743,2713.157442065846,0.0013389846346423262,0.02338405784427866,0.9994531858387354
0.7846153846153846,2409.141856993432,2407.3842197319514,0.0011886231889652876,0.0381917193430491,0.9985413925736217
0.8076923076923076,2148.0165274111523,2138.7502550038243,0.001059789089359775,0.09278544210654505,0.991390861733093
0.8307692307692308,1966.5651461328148,1923.1705407173895,0.0009702645481497463,0.20891497907949835,0.9563545315162127
0.8538461538461538,1780.3993015516742,1718.8501895555992,0.0008784139835098514,0.26066392747361733,0.9320543169140287
0.8769230769230769,1611.6822086748728,1535.4589454184297,0.0007951722896319957,0.303894239732754,0.9076482910572514
0.8999999999999999,1466.1330160416637,1375.1412281523064,0.0007233611818731056,0.346804163537064,0.8797268721533573
