pull_away_um,kappa_per_m,dneff,D
0.0,92700.26498756252,0.04573648673596731,0.010280638160972466
0.023076923076923075,92466.69668355914,0.04562124873055895,0.0037188781253261194
0.04615384615384615,91647.95159299292,0.04521729601284186,0.004040947589198984
0.06923076923076923,90305.34056091307,0.04455487814738568,0.00452541951393054
0.0923076923076923,88472.17201672628,0.043650428857869183,0.00355175231088406
0.11538461538461538,86180.60930410445,0.04251981690520079,0.005142809968413153
0.13846153846153847,83495.23496411291,0.041194906044389246,0.0030693955928432493
0.16153846153846152,80442.40668780587,0.039688700641575814,0.0027851018848542575
0.1846153846153846,77092.00369403826,0.03803567772837102,0.004500769055893805
0.2076923076923077,73526.84500941362,0.03627669858291949,0.002101052941911652
0.23076923076923075,69768.2057960909,0.03442225995161152,0.002689696335078373
0.25384615384615383,65901.94048119127,0.03251472071948136,0.0013644577389906876
0.27692307692307694,61962.25288577072,0.03057095637882945,0.0001159686816717409
0.3,57987.96745458839,0.028610122146774053,0.00977732138039028
0.32307692307692304,54104.48509748214,0.026694088364788815,0.0015586964751860277
0.34615384615384615,50248.36947421771,0.024791556790801916,0.001813830403159078
0.3692307692307692,46499.0685819588,0.022941725503362154,0.0016823762810576626
0.3923076923076923,42873.463367259974,0.021152923229343035,0.004442683117849344
0.4153846153846154,39403.09242039441,0.01944071048861895,0.0016994402216778948
0.43846153846153846,36105.07256823633,0.017813532386771858,0.006926114116498183
0.4615384615384615,32970.61544267182,0.016267052915897917,0.008007675199064423
0.48461538461538456,30020.67345665313,0.014811609584279406,0.0035275388201723157
0.5076923076923077,27260.040595704802,0.01344956765004568,0.002363555637142467
0.5307692307692308,24724.166739450207,0.012198417386276361,0.015496882155056457
0.5538461538461539,22416.657912606915,0.011059937934613462,0.03996795303365985
0.5769230769230769,20267.29476155596,0.009999484447646534,0.05763154320715708
0.6,18203.8168638598,0.008981405054770963,0.04505399747353939
0.6230769230769231,16506.547194461928,0.008144005596072645,0.08989788120380776
0.6461538461538461,14675.345240873481,0.0072405265836619215,0.05847995317039739
0.6692307692307693,13078.134142925965,0.006452494055323221,0.03803109462983367
0.6923076923076923,11707.874333907064,0.005776434827354127,0.054028829314909155
0.7153846153846154,10377.955881036223,0.005120279230735214,0.026902612771927292
0.7384615384615384,9503.141505993408,0.004688663031299889,0.125534330374299
0.7615384615384615,8236.04559534314,0.004063502840890187,0.055079791782002785
0.7846153846153846,7422.276917398215,0.003662005387242484,0.09508758760753871
0.8076923076923076,6706.105533945919,0.0033086605183325624,0.1578067648617852
0.8307692307692308,5737.156010750502,0.0028305998890409967,0.0286262604799139
0.8538461538461538,5083.383408953605,0.0025080413512155175,0.03803243164074105
0.8769230769230769,4709.399024478336,0.0023235248145874188,0.17212218554009778
0.8999999999999999,4336.017466970049,0.002139305700923355,0.2217008231691403
