pull_away_um,kappa_per_m,dneff,D
0.0,56596.652949106625,0.02792367494585113,0.016678915781111192
0.023076923076923075,56433.7520061103,0.02784330282588332,0.014350586738122229
0.04615384615384615,55977.28847373737,0.02761809270057647,0.012793133152530833
0.06923076923076923,55212.54447632213,0.027240783059672147,0.012159218626676738
0.0923076923076923,54146.691351769,0.026714912100186172,0.014706791693997301
0.11538461538461538,52845.18002847889,0.02607277202235192,0.011202317302294429
0.13846153846153847,51271.303299499814,0.025296252212525516,0.011938777682515223
0.16153846153846152,49493.203685642446,0.024418972849674425,0.011362086666208415
0.1846153846153846,47527.20324148796,0.023448986914369474,0.00936717745530874
0.2076923076923077,45387.86057771369,0.022393477338657597,0.012280433304973914
0.23076923076923075,43152.51586194272,0.02129060223946677,0.007960639651400148
0.25384615384615383,40801.890812133046,0.020130850091764962,0.00757951022606923
0.27692307692307694,38395.24269653915,0.018943457265738317,0.00867506837845472
0.3,35967.27084363147,0.017745543727295754,0.011376308620194842
0.32307692307692304,33527.55691478973,0.01654183687962929,0.006808460251574222
0.34615384615384615,31128.506814158965,0.015358192764683753,0.0031643328541849924
0.3692307692307692,28767.292794198922,0.014193216227462724,0.0010018016636115235
0.3923076923076923,26470.54264652729,0.013060044896410883,0.005262447907140089
0.4153846153846154,24282.948924494973,0.011980729197962336,0.003115806443395319
0.43846153846153846,22173.237465292714,0.010939839075550406,0.00276392129879266
0.4615384615384615,20184.52765632692,0.009958648786486446,0.005858987950264183
0.48461538461538456,18313.68466584919,0.009035611666468046,0.013731029516034943
0.5076923076923077,16547.518628212536,0.008164220095314256,0.0025846852451274493
0.5307692307692308,14932.407758908945,0.007367356171991801,0.021220273709897153
0.5538461538461539,13422.933156205023,0.006622611104066589,0.02730232554802281
0.5769230769230769,12019.241647620096,0.005930057333347616,0.011174868836753393
0.6,10744.825069330323,0.005301285269569078,0.0035866126590471947
0.6230769230769231,9648.180841265199,0.004760222585468821,0.07363241230145962
0.6461538461538461,8527.12938610583,0.004207117855766995,0.037349017782059735
0.6692307692307693,7664.766712687376,0.0037816450809082802,0.10245634575903595
0.6923076923076923,6722.2006914130025,0.0033166015523318215,0.06320500792561567
0.7153846153846154,6001.993089526389,0.0029612652926647165,0.0977555168182363
0.7384615384615384,5268.8295425111055,0.0025995368245976813,0.07065142711357081
0.7615384615384615,4675.261364132001,0.0023066819646793135,0.1025848424847321
0.7846153846153846,4182.51231216071,0.0020635692779715775,0.15263495576515435
0.8076923076923076,3570.845117041089,0.0017617847193172054,0.040718860131770285
0.8307692307692308,3286.8211906364863,0.0016216529026018556,0.18830574425595414
0.8538461538461538,2877.97685117448,0.0014199371501022462,0.18470305434705303
0.8769230769230769,2869.247378798456,0.001415630200196638,0.34088042909821725
0.8999999999999999,2142.3977830091317,0.0010570169114285655,0.12869914593655035
