pull_away_um,Omega_per_m,kappa_per_m,dneff,D,A_max
0.0,38461.624423165755,38458.43246455529,0.018976208703501474,0.012883112563058463,0.9998340254106876
0.023076923076923075,38363.60964622894,38360.44238472856,0.01892785014114029,0.012849560191971199,0.9998348888028729
0.04615384615384615,38052.89838603755,38049.79853799496,0.018774551319045596,0.012763873307603035,0.9998370835381875
0.06923076923076923,37587.74520751279,37584.75118531837,0.018545053893308516,0.012621492683521862,0.9998406979224398
0.0923076923076923,36916.65458845072,36913.79844393723,0.0182139509865209,0.012439001422583085,0.999845271243609
0.11538461538461538,36049.13418800186,36046.44845141882,0.017785933490630956,0.012206501164376549,0.999851001329324
0.13846153846153847,35085.06367329216,35082.573331142594,0.01731028006812485,0.011914495736411512,0.999858044791347
0.16153846153846152,33927.52771429728,33925.24377154159,0.016739174602114826,0.011603104111636175,0.9998653679749745
0.1846153846153846,32679.502941205905,32677.444630341906,0.016123423735725062,0.011223438244851724,0.999874034433964
0.2076923076923077,31300.70748951585,31298.8656645522,0.015443153189612868,0.010848150693978709,0.9998823176265207
0.23076923076923075,29836.552161595202,29834.923242165507,0.01472076776014486,0.010449236388451688,0.9998908134588983
0.25384615384615383,28324.546925903396,28323.134846092136,0.01397477412769721,0.009985221911644693,0.9999002953433752
0.27692307692307694,26751.88718351279,26750.666978486715,0.013198854755107625,0.00955100864475611,0.9999087782338678
0.3,25161.482143199035,25160.450580078967,0.012414180201686609,0.009055039313088376,0.9999180062630384
0.32307692307692304,23558.44870336395,23557.57685949302,0.011623275044423398,0.008603140083510097,0.9999259859807035
0.34615384615384615,21963.536796198838,21962.807520878243,0.010836376891576904,0.008149031811261698,0.999933593280539
0.3692307692307692,20405.51793282904,20404.921091197873,0.010067681040616172,0.007648346680361573,0.999941502793057
0.3923076923076923,18860.936207267063,18860.448204345954,0.009305614809055118,0.007193525315867921,0.99994825319353
0.4153846153846154,17379.549115249207,17379.153591263792,0.008574727566240892,0.006746518054048634,0.9999544844941464
0.43846153846153846,15959.283325549537,15958.970223315295,0.00787399637134234,0.006263964080165663,0.9999607627540024
0.4615384615384615,14592.078900733697,14591.831322254384,0.007199444609820027,0.005825202357436388,0.9999660670174949
0.48461538461538456,13313.77157762029,13313.58033955142,0.006568752929101418,0.005359818239292824,0.9999712723484417
0.5076923076923077,12094.577481794233,12094.430761222313,0.005967226551589988,0.004925653251300732,0.9999757379400479
0.5307692307692308,10954.573735404747,10954.463634695407,0.005404771134308373,0.004483438569780451,0.9999798987785911
0.5538461538461539,9901.982785907288,9901.903815422558,0.004885443471042805,0.0039937920700010565,0.9999840496249016
0.5769230769230769,8910.97883546,8910.924798404234,0.004396501621297233,0.0034825508984544506,0.9999878718392397
0.6,8009.214157639167,8009.181054151985,0.0039515886727565785,0.0028751232634052215,0.9999917336662202
0.6230769230769231,7177.466879887236,7177.450248647265,0.0035412209317184917,0.002152739415973104,0.999995365713007
0.6461538461538461,6416.956543302171,6416.951876338992,0.0031660000957645096,0.0012060562315824308,0.9999985454283663
0.6692307692307693,5725.432751392647,5725.432703660185,0.002824815863545549,0.0001291272072261318,0.9999999833261644
0.6923076923076923,5096.855151993918,5096.844501584078,0.0025146880441559993,0.002044310151940676,0.9999958207960027
0.7153846153846154,4528.030192880784,4527.974996288279,0.0022340410017656076,0.004937591437391697,0.9999756201907974
0.7384615384615384,4015.063627631961,4014.8864452698053,0.0019809533918149214,0.009394512186588322,0.999911743140776
0.7615384615384615,3554.643909636187,3554.122174564589,0.001753791362365309,0.01713270852350507,0.9997064702986486
0.7846153846153846,3141.169536174847,3139.8801285319196,0.0015497912421928994,0.02864968536704965,0.9991791955283691
0.8076923076923076,2781.545287761911,2774.509426058473,0.0013723597141419575,0.07108136658705905,0.9949474393241161
0.8307692307692308,2502.356490112579,2468.606585268012,0.0012346134548164578,0.16368442790174398,0.9732074080624787
0.8538461538461538,2235.7734965787454,2187.2847217836497,0.00110308665120451,0.20713530567948424,0.9570949651410666
0.8769230769230769,1997.6025828552445,1936.8220831398496,0.0009855778087231037,0.2448012659522589,0.9400723401881714
0.8999999999999999,1791.3350836477946,1717.8349773233012,0.000883809483219089,0.2835106382333129,0.9196217180085395
