pull_away_um,kappa_per_m,dneff,D
0.0,163137.82020821466,0.0804889905232602,0.009650632933343117
0.023076923076923075,162630.1323902788,0.0802385073433669,0.005966346731011263
0.04615384615384615,160967.72630182156,0.0794183088895144,0.00621140760376504
0.06923076923076923,158248.14731863615,0.07807652213077576,0.006616227921313
0.0923076923076923,154540.72617068278,0.07624735348513312,0.006261946076786984
0.11538461538461538,149940.49846035996,0.07397769164884993,0.007395296003083973
0.13846153846153847,144564.37948611355,0.07132522032970545,0.006484073868063489
0.16153846153846152,138509.0531521685,0.06833764146365162,0.00659899283346127
0.1846153846153846,131930.56766762355,0.06509194616658842,0.007860136657764694
0.2076923076923077,124983.08488144152,0.06166419486144159,0.006725349726729668
0.23076923076923075,117749.79623891952,0.058095432570411276,0.007288995142006316
0.25384615384615383,110387.33983209598,0.05446294144603314,0.0066857881437865085
0.27692307692307694,102974.9024837782,0.0508057907085675,0.006068604102466568
0.3,95614.42970099133,0.04717427826525844,0.011960613432629386
0.32307692307692304,88458.7013502384,0.04364378269607849,0.005152108299257552
0.34615384615384615,81465.03227641965,0.04019324398539226,0.004969312976930873
0.3692307692307692,74746.5636799804,0.03687848377528624,0.004993139034145944
0.3923076923076923,68319.4917026354,0.03370749292340047,0.003183462372791601
0.4153846153846154,62252.65155951268,0.030714233370448873,0.0048023780920711245
0.43846153846153846,56540.04619819178,0.027895746288767675,0.001375712142464125
0.4615384615384615,51183.30971377076,0.025252837908725123,0.0005570890606809709
0.48461538461538456,46210.72206813951,0.02279946100706942,0.0033682891801463666
0.5076923076923077,41606.01252865679,0.020527587924465074,0.004113364735451375
0.5307692307692308,37407.12677709253,0.018455940313662378,0.004685689850796981
0.5538461538461539,33593.51043246148,0.01657437704751974,0.021283081508432777
0.5769230769230769,30083.692001515246,0.014842701694335325,0.033682358170579796
0.6,26841.20672119145,0.013242923257509975,0.025664088760575243
0.6230769230769231,24033.302626389745,0.011857558626621412,0.05710564191385681
0.6461538461538461,21288.86048050259,0.010503504872623637,0.035944533748235474
0.6692307692307693,18865.800379104574,0.009308014695730282,0.02226920264305987
0.6923076923076923,16749.38336303279,0.00826381618350025,0.03391768826053637
0.7153846153846154,14780.124294314124,0.007292222506953383,0.022469032259517963
0.7384615384615384,13277.917126171162,0.006551063048243488,0.08639164654655329
0.7615384615384615,11558.229204538016,0.005702602865003126,0.04234015657211726
0.7846153846153846,10292.120050836551,0.005077929521056124,0.0656087135636701
0.8076923076923076,9147.40100309542,0.004513147666867834,0.11796055072249295
0.8307692307692308,7915.853477193223,0.0039055263500280546,0.023222643673534882
0.8538461538461538,6970.411471257194,0.0034390638672086027,0.030013566563238447
0.8769230769230769,6282.429740765834,0.003099627218398293,0.13030471834506446
0.8999999999999999,5658.314619775864,0.002791701098050048,0.1698160467264016
