pull_away_um,Omega_per_m,kappa_per_m,dneff,D,A_max
0.0,30540.236944750643,30538.406910383474,0.015067951986159844,0.010947171289581337,0.9998801594407566
0.023076923076923075,30465.95189017159,30464.135358156724,0.01503130120189411,0.010920000952163667,0.9998807535792047
0.04615384615384615,30227.50048719942,30225.721617777293,0.014913653971536434,0.010848745588270592,0.999882304719161
0.06923076923076923,29872.91426230866,29871.193610566104,0.014738708105161091,0.010732884038155699,0.9998848052002235
0.0923076923076923,29359.592668961443,29357.948880481094,0.014485445331332336,0.01058173478092267,0.9998880268890262
0.11538461538461538,28693.648870935656,28692.100607273387,0.014156881764773033,0.010388161913407079,0.9998920860920608
0.13846153846153847,27956.110219525694,27954.67040390872,0.013792994706284034,0.010149028540683669,0.9998969972196804
0.16153846153846152,27066.28635479456,27064.962717975162,0.013353973119969442,0.009889623806577319,0.9999021953409644
0.1846153846153846,26106.945866776263,26105.74858870436,0.012880653399562902,0.009577000243284006,0.9999082810663401
0.2076923076923077,25044.914375544544,25043.839640891056,0.012356667958761669,0.009264056374729879,0.9999141772594858
0.23076923076923075,23914.666140064637,23913.712437739043,0.011799025718609357,0.008930688213416749,0.9999202428080347
0.25384615384615383,22745.176365034375,22744.34575631951,0.011222022474975724,0.008546034078648124,0.9999269653015266
0.27692307692307694,21526.036311448053,21525.31580652702,0.010620522760842022,0.00818178014230958,0.999933058473703
0.3,20290.100443162766,20289.48815438166,0.010010736322217273,0.007768689680154761,0.9999396474606534
0.32307692307692304,19041.848489598367,19041.32878828298,0.009394873369452217,0.007388127641264897,0.9999454155699564
0.34615384615384615,17795.452497067356,17795.015980126424,0.008779926111342373,0.007004197253618449,0.9999509412208324
0.3692307692307692,16575.19970979772,16574.84047194917,0.008177877396303934,0.006583764732110642,0.9999566540419522
0.3923076923076923,15360.156064996707,15359.8611787958,0.0075783987696622646,0.006196441079426684,0.9999616041179492
0.4153846153846154,14191.879137484722,14191.639232312717,0.007001993921129657,0.005814508582658473,0.9999661914899421
0.43846153846153846,13067.998367751954,13067.807616051454,0.006447493263288084,0.005403101005914512,0.9999708064995199
0.4615384615384615,11981.771612898516,11981.620472361203,0.005911570355491946,0.005022773457567242,0.999974771746794
0.48461538461538456,10963.32508492512,10963.208170331742,0.005409088877966539,0.004618245925552655,0.9999786718045711
0.5076923076923077,9987.61721338989,9987.527797217028,0.004927693812584177,0.004231468575367936,0.9999820946736957
0.5307692307692308,9071.831132854157,9071.764627153752,0.0044758629798349325,0.003829095155116702,0.9999853380302931
0.5538461538461539,8223.627436346702,8223.580632488609,0.004057375965586196,0.003373832313563585,0.9999886172555199
0.5769230769230769,7421.659607402482,7421.628881636278,0.003661700818637037,0.0028775004043452568,0.999991719991423
0.6,6689.357070850316,6689.339876737802,0.003300397156190904,0.002267317873067054,0.9999948592696625
0.6230769230769231,6011.569431423319,6011.5626085293125,0.0029659900713285836,0.0015066252900432509,0.9999977300802354
0.6461538461538461,5389.546783625262,5389.546174418097,0.0026590963360808573,0.0004754680771383857,0.9999997739301076
0.6692307692307693,4821.95592085347,4821.953445747064,0.002379058172542692,0.0010132118518711986,0.9999989734017433
0.6923076923076923,4304.230850214939,4304.208893416916,0.0021236228096630505,0.0031941195683762857,0.9999897976001829
0.7153846153846154,3834.2407051054383,3834.159084912766,0.0018917389197872225,0.006524869164284797,0.9999574260823889
0.7384615384615384,3408.8436349718227,3408.610985397803,0.0016818563756726412,0.01168302156442641,0.9998635070071251
0.7615384615384615,3026.0793017038277,3025.432314336254,0.0014930079850681288,0.02067757149935462,0.9995724380368891
0.7846153846153846,2681.371533147497,2679.8164735110586,0.0013229359546755859,0.03405234687873565,0.9988404376720502
0.8076923076923076,2383.787172015885,2375.4872780463097,0.0011761136862866728,0.08337563770362244,0.9930485030375142
0.8307692307692308,2165.425104963138,2126.1776347687905,0.0010683781389855262,0.18952758274612647,0.9640792953784102
0.8538461538461538,1949.1787206322228,1893.2091215731734,0.0009616864279102799,0.23791675958523748,0.9433956155084603
0.8769230769230769,1754.5169912364988,1684.8467444822443,0.000865644160871426,0.27900060809857163,0.9221586606806272
0.8999999999999999,1586.269943601411,1502.6426204427103,0.0007826343780670264,0.32040538753065506,0.8973403876413307
