pull_away_um,kappa_per_m,dneff,D
0.0,544130.0754171964,0.2684630726815991,0.7093690666234519
0.023076923076923075,544184.9228031152,0.2684901333026115,0.7092023679351331
0.04615384615384615,544220.802571288,0.26850783567424275,0.709260781703806
0.06923076923076923,544115.6698621104,0.26845596526416937,0.7101737825333191
0.0923076923076923,544127.6607410641,0.2684618813279076,0.710610949424066
0.11538461538461538,544062.5570477657,0.26842976044664146,0.7111941404939622
0.13846153846153847,544023.0239072265,0.26841025557296994,0.7126127268227733
0.16153846153846152,544036.3589117668,0.268416834801825,0.7135080356616331
0.1846153846153846,543925.6955323758,0.2683622356678921,0.7150638978070496
0.2076923076923077,543947.1357129283,0.2683728138311108,0.7161397260160637
0.23076923076923075,543982.4972275095,0.2683902605066173,0.7172669699473372
0.25384615384615383,543888.6486364302,0.2683439574583826,0.718897030236758
0.27692307692307694,543941.8687144625,0.26837021519770343,0.7200477030522621
0.3,543846.1066815582,0.26832296809492195,0.7216126082037124
0.32307692307692304,543935.2861461391,0.26836696748801403,0.722743658103329
0.34615384615384615,544012.4640706639,0.26840504555738964,0.7237756767989951
0.3692307692307692,543955.0028843415,0.26837669533868835,0.7252070834063048
0.3923076923076923,544019.0968888545,0.2684083180593748,0.7260028572057287
0.4153846153846154,544110.892634609,0.2684536082741189,0.7268735545753016
0.43846153846153846,544039.8030738796,0.2684185340836427,0.7279628536103291
0.4615384615384615,544107.2329071722,0.26845180263661184,0.7285580540358966
0.48461538461538456,544052.0093600277,0.26842455642505225,0.729566546211263
0.5076923076923077,544112.4635427478,0.26845438332928473,0.7299867435825409
0.5307692307692308,544168.434773541,0.26848199843324494,0.7303053968129812
0.7153846153846154,544352.1567889607,0.2685726432606623,0.7322844699726648
0.7384615384615384,544401.7332020466,0.26859710328739284,0.7327096240344809
0.7615384615384615,544545.7846611333,0.2686681754428899,0.7325690974305549
0.7846153846153846,544639.8598298487,0.26871459028007205,0.7329260930278622
0.8076923076923076,545017.2601803882,0.26890079218714225,0.7329921782987232
0.8307692307692308,545404.7301482534,0.269091962245267,0.7330238152463758
0.8538461538461538,545735.7347449267,0.26925527340028177,0.7330476118152451
0.8769230769230769,546126.8419573763,0.2694482380033165,0.7330673780580232
0.8999999999999999,546453.3155545781,0.26960931365234586,0.7330824702314783
