pull_away_um,kappa_per_m,dneff,D
0.0,98905.37120871658,0.04879796405123882,0.013669360986285961
0.023076923076923075,98598.0236076326,0.04864632479236297,0.015534623452800378
0.04615384615384615,97660.25573650216,0.048183648576657134,0.015536452887103258
0.06923076923076923,96120.84500569454,0.047424133612161246,0.01523756673812926
0.0923076923076923,94008.96766195296,0.04638217488493446,0.015888812103135752
0.11538461538461538,91384.16021246027,0.04508714653615575,0.01510928217334423
0.13846153846153847,88288.49360486906,0.04355980554359151,0.016240368270883432
0.16153846153846152,84776.47389079368,0.041827044120624546,0.016477763421641034
0.1846153846153846,80933.0206117213,0.039930759898112456,0.015022708261867135
0.2076923076923077,76833.19792724821,0.037907988055406516,0.016384681562586823
0.23076923076923075,72524.72647138257,0.035782273014355326,0.015987723780793328
0.25384615384615383,68098.32101116309,0.03359837165607438,0.016187459625940426
0.27692307692307694,63599.76143722213,0.031378870877817544,0.016579019459618316
0.3,59114.93395192614,0.029166145241899866,0.013795264343979596
0.32307692307692304,54699.83147998711,0.0269878205556342,0.016297035869306975
0.34615384615384615,50367.75410848775,0.024850458820289134,0.015942042683150803
0.3692307692307692,46189.860331500815,0.022789168236696078,0.014729726933627063
0.3923076923076923,42171.27543102363,0.02080647751814535,0.01557669431124864
0.4153846153846154,38377.09213900508,0.01893450213778891,0.013004613402131937
0.43846153846153846,34785.26884590031,0.017162367199177186,0.015367818115605836
0.4615384615384615,31410.653458487985,0.015497398367361193,0.015201329852453371
0.48461538461538456,28280.603215451847,0.013953093165615105,0.010536478831683127
0.5076923076923077,25378.15513343164,0.012521082391719673,0.008288239021547517
0.5307692307692308,22705.490649849366,0.011202442323976047,0.005053083086685228
0.5538461538461539,20263.567880962702,0.00999764567809347,0.008714303883775643
0.5769230769230769,18080.301700362274,0.008920465103436914,0.05243272962692863
0.6,16088.861108428577,0.00793792749978861,0.06662767667971603
0.6230769230769231,14184.219507631502,0.006998214810474135,0.0246337748429597
0.6461538461538461,12556.825429534345,0.006195290593622449,0.048416597050545684
0.6692307692307693,11075.427894404362,0.005464398198382181,0.05116985037543886
0.6923076923076923,9777.485016235092,0.004824018721156342,0.07752745275510747
0.7153846153846154,8530.08849317158,0.0042085778209686175,0.015783002101688037
0.7384615384615384,7543.319899310226,0.00372172561282591,0.08437022388694568
0.7615384615384615,6548.207829342674,0.003230756897742104,0.0027646270108973026
0.7846153846153846,5723.969023971273,0.0028240936892367507,0.004105931417798192
0.8076923076923076,5043.366829077697,0.002488297958087582,0.08796776404242493
0.8307692307692308,4573.646158905287,0.0022565470218434136,0.18185970478128863
0.8538461538461538,3786.642561210871,0.0018682549321504816,0.0010106603524398239
0.8769230769230769,3287.515843084654,0.0016219956304515115,0.01110516933408262
0.8999999999999999,2865.6897167979696,0.0014138749197676326,0.04512141368686376
