g_nm,t_pcm_nm,t_gap_pcm_nm,D_antisym,D_sym,delta_D,Amax_antisym,Amax_sym,Omega_antisym,Omega_sym,eta_pcm_avg_antisym,eta_pcm_avg_sym,loss_eff_antisym,loss_eff_sym,sym_mode1,sym_mode2,antisym_mode1,antisym_mode2,L_corrected_design_um,theta_tail_rad,P_antisym,P_sym,ER_dB
200.00000000000003,5.0,0.0,0.013605052740026324,0.013881496565535001,0.0002764438255086765,0.9998149025399411,0.999807304053101,198294.0647887611,197658.05253614706,0.006167949859837701,0.006036380146728871,2.401671713609011,0.0,1,2,1,2,4.7392937581598025,0.6340367521603125,0.9995438182999496,0.999807304053101,0.0011446754703252685
200.00000000000003,5.0,5.0,0.010286358548914909,0.013957663241599583,0.0036713046926846737,0.9998941908278032,0.9998051836368341,198496.945055295,197943.63123878557,0.00557081622406138,0.005440417911964923,2.1161821538449805,0.0,1,2,1,2,4.732456249145706,0.6340367521603125,0.9996567895167933,0.9998051836368341,0.0006446408930427888
200.00000000000003,5.0,10.0,0.008075320716193268,0.01415176480866226,0.006076444092468991,0.9999347891953306,0.9997997275528003,198671.64715904533,198177.5763989936,0.005028336318462973,0.004899350956516252,1.9193237366803264,0.0,1,2,1,2,4.726869667376462,0.6340367521603125,0.99972047243591,0.9997997275528003,0.00034428319300129363
200.00000000000003,5.0,15.000000000000002,0.006049969194849514,0.014327540269842787,0.008277571074993273,0.9999633978727414,0.9997947215898161,198837.4831128164,198395.55562662694,0.004550048381140621,0.004424289312947537,1.743348839527024,0.0,1,2,1,2,4.72167620729131,0.6340367521603125,0.999769531747765,0.9997947215898161,0.00010942193415481932
200.00000000000003,5.0,20.0,0.00419740960952697,0.014485248790083338,0.010287839180556368,0.9999823817525698,0.9997901775674893,198993.22549990585,198597.321855426,0.004125639780633914,0.004004369739559484,1.5855130697217579,0.0,1,2,1,2,4.716879189924433,0.6340367521603125,0.9998067101611288,0.9997901775674893,-7.181461656993828e-05
200.00000000000003,5.0,25.000000000000004,0.0025045588995259993,0.014625876489739453,0.012121317590213454,0.9999937271847188,0.9997860837369069,199138.58717824522,198783.4332543286,0.003747241999669853,0.003631283454346128,1.4435741014239394,0.0,1,2,1,2,4.712463002065519,0.6340367521603125,0.9998342997721885,0.9997860837369069,-0.0002094393339735216
200.00000000000003,5.0,30.000000000000004,0.0009502826234674133,0.014605859444944469,0.013655576821477056,0.9999990969629355,0.9997866688698746,199273.70576593548,198954.7406578735,0.003408576115885298,0.0032984211036273785,1.31564548038615,0.0,1,2,1,2,4.708405396810595,0.6340367521603125,0.9998542163763209,0.9997866688698746,-0.00029340777680193834
200.00000000000003,5.0,35.0,0.000443641177966414,0.014588102683814164,0.01414446150584775,0.9999998031825053,0.9997871872600865,199398.92973274266,199112.19154536093,0.0031045046182995905,0.003000402619468489,1.2001204831647194,0.0,1,2,1,2,4.704682156146,0.6340367521603125,0.9998679838395088,0.9997871872600865,-0.00035095559600444335
200.00000000000003,5.0,40.0,0.001696775319535715,0.014572258300742935,0.01287548298120722,0.999997120953515,0.9997876492880164,199514.71754939848,199256.74863037243,0.002830757159770641,0.00273278173025226,1.0956175612294918,0.0,1,2,1,2,4.7012689962752665,0.6340367521603125,0.9998770562799224,0.9997876492880164,-0.00038835473913290044
210.0,5.0,0.0,0.01556567418233984,0.014235855549070253,-0.001329818633269586,0.9997577097872492,0.999797340416786,183160.01060970325,182530.15476150933,0.006165288789317143,0.006033783274365727,2.399492403177978,0.0,1,2,1,2,5.382304376794677,0.5883634759250151,0.9994489654448103,0.999797340416786,0.0015135436694320836
