g_nm,t_pcm_nm,t_gap_pcm_nm,D_antisym,D_sym,delta_D,Amax_antisym,Amax_sym,Omega_antisym,Omega_sym,eta_pcm_avg_antisym,eta_pcm_avg_sym,loss_eff_antisym,loss_eff_sym,sym_mode1,sym_mode2,antisym_mode1,antisym_mode2,L_corrected_design_um,theta_tail_rad,P_antisym,P_sym,ER_dB
200.00000000000003,5.0,0.0,0.04334310240223416,0.02071681172441986,-0.022626290677814298,0.9981213754741495,0.999570813711975,86703.06763133743,85625.1016297383,0.005220811701698889,0.005088707181995765,2.3385325706469087,0.0,1,2,1,2,14.85061214543105,0.2992111525785369,0.9970679773747361,0.999570813711975,0.010887984191724948
200.00000000000003,5.0,5.0,0.03511723401884409,0.020914450024570097,-0.014202783994273993,0.9987667798748657,0.9995625857801698,87066.27871580863,86145.85352713676,0.005923462358157527,0.005795435767547308,2.064508056826157,0.0,1,2,1,2,14.760840158322866,0.2992111525785369,0.9978819862862449,0.9995625857801698,0.0073080902362657974
200.00000000000003,5.0,10.0,0.029500263431004703,0.021092531842316686,-0.008407731588688017,0.9991297344575013,0.9995551051004808,87322.02196385124,86503.09070507348,0.005344132690779092,0.0052172916310590095,1.8746550343014743,0.0,1,2,1,2,14.699881401368009,0.2992111525785369,0.9983512665044374,0.9995551051004808,0.005233683921001196
200.00000000000003,5.0,15.000000000000002,0.024372787088679293,0.021560361211138024,-0.002812425877541269,0.9994059672495299,0.9995351508244452,87560.59300667602,86828.73939500407,0.004833922331604,0.0047101154345658945,1.7045029816715744,0.0,1,2,1,2,14.644749918936672,0.2992111525785369,0.9987169690644884,0.9995351508244452,0.0035564265376066043
200.00000000000003,5.0,20.0,0.019776640776928756,0.02196063291851319,0.0021839921415844343,0.9996088844795803,0.9995177306018184,87782.87598689302,87126.31359975244,0.004381454953338363,0.004261970144159095,1.5514864689749115,0.0,1,2,1,2,14.485572042618218,0.2992111525785369,0.9990917338319827,0.9994273238829405,0.0014585290855234812
200.00000000000003,5.0,25.000000000000004,0.015856398763287094,0.02192696688752782,0.006070568124240727,0.9997485746182596,0.9995192081231132,87989.74580075493,87398.71864063393,0.003978251446405803,0.0038639308936979154,1.4135060224860847,0.0,1,2,1,2,14.451515487904157,0.2992111525785369,0.9992784473891131,0.9994462922220907,0.0007294059407466976
200.00000000000003,5.0,30.000000000000004,0.012357650470059545,0.021899573633459624,0.009541923163400079,0.9998472884748598,0.9995204086746727,88182.08700495244,87648.44143489067,0.0036175679591493198,0.003508919479019987,1.2889491331665428,0.0,1,2,1,2,14.419994098630772,0.2992111525785369,0.9994194722083146,0.9994612226628874,0.00018142145338660248
200.00000000000003,5.0,35.0,0.009225818769271144,0.021877419890468208,0.012651601121197065,0.9999148842680365,0.9995213784989362,88360.78241082525,87877.64615478861,0.003293887644378422,0.0031911736182308123,1.1763226792246047,0.0,1,2,1,2,14.390831990421296,0.2992111525785369,0.9995252057576529,0.9994730619224456,-0.0002265712808972429
200.00000000000003,5.0,40.0,0.006415200004897259,0.02185953354494663,0.015444333540049371,0.9999588452088972,0.9995221607931973,88526.70123910253,88088.2377703726,0.0030026188298483214,0.002905923876059999,1.0743319427685016,0.0,1,2,1,2,14.363860354198943,0.2992111525785369,0.9996035982879222,0.9994825151138199,-0.0005260979412114858
200.00000000000003,5.0,45.00000000000001,0.003886891146638427,0.0218453388056859,0.017958447659047472,0.9999848920772142,0.9995227811724648,88680.68373895722,88281.90179588455,0.002739900022650764,0.0026491812999551593,0.98184815566657,0.0,1,2,1,2,14.338919374589297,0.2992111525785369,0.9996607768108429,0.9994901004401618,-0.0007415528962984224
200.00000000000003,5.0,50.00000000000001,0.0016077095183326673,0.02183434803554729,0.020226638517214623,0.9999974152701047,0.9995232612458625,88823.53614186416,88460.14015764135,0.0025024471256508245,0.0024175720269475186,0.8978827270068691,0.0,1,2,1,2,14.315858492567243,0.2992111525785369,0.9997014864164969,0.9994962102019789,-0.0008918610470118837
210.0,5.0,0.0,0.049765236875125185,0.019864858438605915,-0.02990037843651927,0.9975234211987627,0.9996053873992141,80107.95676332049,79048.28360205691,0.005226545094371348,0.005094282718995195,2.338041212816866,0.0,1,2,1,2,16.360632722381858,0.27751639144696294,0.9963456777629802,0.9996053873992141,0.01418546968380535
210.0,5.0,5.0,0.040855312399309784,0.02005490928229653,-0.020800403117013255,0.9983308434487548,0.9995978006136789,80435.57620259479,79535.28545353202,0.005929945466662946,0.005801789237376478,2.064759064015915,0.0,1,2,1,2,16.26045506687122,0.27751639144696294,0.9973455979090697,0.9995978006136789,0.009796167704926206
210.0,5.0,10.0,0.034779756096032954,0.020223996500334185,-0.01455575959569877,0.9987903685659004,0.9995909899655545,80667.4978625741,79869.46186375234,0.0053500102172521725,0.005223040630541072,1.8752581687415162,0.0,1,2,1,2,16.19242079725181,0.27751639144696294,0.9979256253953738,0.9995909899655545,0.007241579921791519
210.0,5.0,15.000000000000002,0.02927996140370731,0.0206628752241918,-0.00861708617951551,0.9991426838601974,0.9995730455874695,80884.78533470276,80174.06945364074,0.004839264418136639,0.004715331639598694,1.705316276810761,0.0,1,2,1,2,16.130900478935402,0.27751639144696294,0.9983787926692554,0.9995730455874695,0.005191892058823455
210.0,5.0,20.0,0.024346165826746646,0.02103835000360682,-0.003307815823139826,0.9994072642095365,0.9995573878291257,81087.95729418856,80452.40080283089,0.004386313398482141,0.004266706758006724,1.5524198092661274,0.0,1,2,1,2,16.075094371856544,0.27751639144696294,0.9987288987492295,0.9995573878291257,0.003601168248502458
210.0,5.0,25.000000000000004,0.02007844400356784,0.0210092640130628,0.0009308200094949592,0.9995968560863956,0.9995586108256295,81277.59451561284,80707.1736894359,0.0039826781937385355,0.0038682405826298634,1.4145052865480694,0.0,1,2,1,2,15.911887440265026,0.27751639144696294,0.9990789460695896,0.9994762671059658,0.0017267907814404692
210.0,5.0,30.000000000000004,0.016269374196948294,0.02098591345941747,0.004716539262469177,0.9997353074632397,0.9995595914362738,81454.3440527623,80940.71692570354,0.003621607667717107,0.003512847362189884,1.2899704425171596,0.0,1,2,1,2,15.877359892680586,0.27751639144696294,0.999263943513031,0.9994931174769487,0.0009959088105698627
210.0,5.0,35.0,0.012859840171507486,0.020967117910964284,0.008107277739456797,0.9998346245107633,0.9995603799665077,81618.89372169816,81155.05912034595,0.003297574865037388,0.0031947547058538096,1.177336452490663,0.0,1,2,1,2,15.845349972001873,0.27751639144696294,0.9994052334345995,0.9995063877481307,0.00043954679896071776
210.0,5.0,40.0,0.009799940458971201,0.020952220116716658,0.011152279657745456,0.9999039611670006,0.9995610044721807,81771.94459788414,81351.98181394709,0.003005988614574894,0.0029091932900548877,1.0753186446999523,0.0,1,2,1,2,15.815692554551251,0.27751639144696294,0.9995124768796934,0.9995169082932277,1.925472891276007e-05
210.0,5.0,45.00000000000001,0.0070473842428634415,0.020940685528350933,0.013893301285487492,0.9999503343753334,0.9995614876896027,81914.1962183613,81533.06335030611,0.002742983091200101,0.0026521697278791964,0.9827953005996661,0.0,1,2,1,2,15.788227133431128,0.27751639144696294,0.9995931331213951,0.9995252947539934,-0.00029474820725326355
210.0,5.0,50.00000000000001,0.004566250771291802,0.020931875060623384,0.016365624289331582,0.9999791493538936,0.9995618566064465,82046.33588907815,81699.71182922756,0.0025052679207975023,0.00242030393987026,0.8987827964104071,0.0,1,2,1,2,15.76279941491077,0.27751639144696294,0.9996529944605785,0.9995320172494122,-0.0005256115367208421
220.0,5.0,0.0,0.05659536700925255,0.019007158566960503,-0.03758820844229205,0.996796964433088,0.9996387279232104,74051.60357246731,73004.82612912521,0.005231405539074344,0.005099012773416598,2.336550552404868,0.0,1,2,1,2,17.989642485924172,0.2574656049848782,0.9954795765794455,0.9996387279232104,0.018107187834860913
220.0,5.0,5.0,0.046953749283941915,0.019189736865132534,-0.02776401241880938,0.9977953454281807,0.999631753999047,74345.02346324892,73460.31339802899,0.005935446051273418,0.005807179184222895,2.0642386092878495,0.0,1,2,1,2,17.878098541371813,0.2574656049848782,0.9966984267647911,0.999631753999047,0.012762705894460134
220.0,5.0,10.0,0.04038628617009282,0.01935029573883773,-0.02103599043125509,0.9983689478893873,0.9996255660548196,74554.10765601243,73772.95041949255,0.005354998357469498,0.005227919204102595,1.8752218676937558,0.0,1,2,1,2,17.80233424774354,0.2574656049848782,0.9974089046616248,0.9996255660548196,0.009641137604649531
220.0,5.0,15.000000000000002,0.03448398234515443,0.01976181155201917,-0.014722170793135259,0.998810854961619,0.9996094708041825,74751.04634390019,74057.90807580999,0.004843791395063997,0.0047197516714618986,1.7055936386065285,0.0,1,2,1,2,17.733834993902562,0.2574656049848782,0.9979646680322773,0.9996094708041825,0.007151964126939315
220.0,5.0,20.0,0.029184945557936548,0.020114086032799128,-0.00907085952513742,0.9991482389527803,0.9995954235430652,74935.9869771857,74318.26694274075,0.0043904311074590245,0.00427072099770853,1.5528986990460603,0.0,1,2,1,2,17.67170812556605,0.2574656049848782,0.9983981113202067,0.9995954235430652,0.005205083446701906
220.0,5.0,25.000000000000004,0.024545408898564658,0.02008915748992729,-0.004456251408637368,0.9993975229020022,0.9995964257513449,75109.21965724758,74556.57232510996,0.0039864306558122994,0.00387189363477964,1.4151140335072978,0.0,1,2,1,2,17.615223995050812,0.2574656049848782,0.9987293993218376,0.9995964257513449,0.003768602826454368
220.0,5.0,30.000000000000004,0.020404342153641286,0.020069244735140546,-0.0003350974185007405,0.9995836628212771,0.999597225415761,75271.15711654186,74775.0073017548,0.003625027716460717,0.0035161726583860893,1.2906529734930927,0.0,1,2,1,2,17.563765878484876,0.2574656049848782,0.9989861843924556,0.999597225415761,0.0026555984764436427
220.0,5.0,35.0,0.016697421343500607,0.02005349712750204,0.0033560757840014332,0.9997211961204776,0.9995978572529572,75422.28925563219,74975.46947711955,0.003300696675518352,0.003197786584296476,1.1780538708178738,0.0,1,2,1,2,17.41303180759585,0.2574656049848782,0.9992490987631727,0.9995373468398971,0.0012526055525722973
220.0,5.0,40.0,0.013370516099533047,0.02004130435899626,0.006670788259463212,0.9998212292992321,0.9995983461195901,75563.15352160209,75159.62737231953,0.0030088419003778174,0.0029119615145878,1.0760441914349854,0.0,1,2,1,2,17.38057056386036,0.2574656049848782,0.9993907634809817,0.9995491772942867,0.0006883472956472304
220.0,5.0,45.00000000000001,0.010377887612926961,0.020031983677950504,0.009654096065023543,0.9998922994486935,0.9995987196299263,75694.31265801645,75328.96087274053,0.002745590754780999,0.0026546973232869225,0.9835108502983376,0.0,1,2,1,2,17.350454422429173,0.2574656049848782,0.999499497527976,0.9995585531244497,0.0002565960470546504
220.0,5.0,50.00000000000001,0.007680338245376561,0.020025146938481397,0.012344808693104836,0.9999410124044366,0.9995989934900922,75816.33350039314,75484.78674351244,0.002507653727707641,0.0024226145439450206,0.8994763439150155,0.0,1,2,1,2,17.32253013531983,0.2574656049848782,0.999582327385745,0.9995660224039229,-7.08418025483587e-05
230.00000000000003,5.0,0.0,0.06385407170724466,0.01815407284639764,-0.045699998860847024,0.9959226575264061,0.9996704296390877,68484.83296907408,67445.61118367083,0.005235525931983434,0.005103026296479915,2.3340475822187527,0.0,1,2,1,2,19.747435247370994,0.23891848722599596,0.9944473203867747,0.9996704296390877,0.022750639615317488
230.00000000000003,5.0,5.0,0.053430104096690856,0.018329329244199,-0.035100774852491856,0.9971452239762167,0.9996640356894577,68745.26784942368,67871.65556156648,0.0059401149016695635,0.0058117534028515,2.06295250607162,0.0,1,2,1,2,19.62347652416924,0.23891848722599596,0.9959234263203254,0.9996640356894577,0.01628119981213494
230.00000000000003,5.0,10.0,0.046335376173634035,0.01848154185102141,-0.027853834322612625,0.9978530329148478,0.9996584326108089,68932.38251721086,68164.16562807353,0.0053592244938627034,0.0052320520950021225,1.874561183706252,0.0,1,2,1,2,19.53926711046492,0.23891848722599596,0.9967871960481931,0.9996584326108089,0.012491830853790957
230.00000000000003,5.0,15.000000000000002,0.039998263936541045,0.01886746830168795,-0.021130795634853095,0.9984001388820628,0.9996440186398848,69109.79844339313,68430.76019948108,0.004847627788941636,0.0047234971239602,1.7053559585028442,0.0,1,2,1,2,19.46314545807136,0.23891848722599596,0.9974631428248424,0.9996440186398848,0.00948514658556994
230.00000000000003,5.0,20.0,0.034304600867151036,0.01919803410121923,-0.015106566765931806,0.9988231943593454,0.9996314354866485,69277.2927157853,68674.32438595511,0.004393921679892688,0.004274123608859938,1.5529474810733688,0.0,1,2,1,2,19.394116381599073,0.23891848722599596,0.9979942683169422,0.9996314354866485,0.007118579077073368
230.00000000000003,5.0,25.000000000000004,0.02926716156881709,0.019176656304368545,-0.010090505264448546,0.9991434332537048,0.9996322558529841,69434.86577744837,68897.24420851139,0.003989606714103208,0.0038749854341425384,1.4153585805846804,0.0,1,2,1,2,19.331365932984063,0.23891848722599596,0.9984063158695881,0.9996322558529841,0.005329417002072436
230.00000000000003,5.0,30.000000000000004,0.024770457347139674,0.01915987159283855,-0.005610585754301123,0.9993864244428136,0.9996328993205459,69582.6914097183,69101.56214439134,0.0036279228567041846,0.0035189874874261224,1.291023863465575,0.0,1,2,1,2,19.274207387466465,0.23891848722599596,0.9987280859117637,0.9996328993205459,0.003932777914932288
230.00000000000003,5.0,35.0,0.02074486664075087,0.019146889747245155,-0.0015979768935057148,0.9995696505080575,0.9996333966130069,69721.06475394906,69289.05560516912,0.003303339831074571,0.0032003535009992624,1.1785020661890715,0.0,1,2,1,2,19.222052139927555,0.23891848722599596,0.9989795101716962,0.9996333966130069,0.0028417637294438944
230.00000000000003,5.0,40.0,0.01713191973889766,0.01913695754544642,0.0020050378065487595,0.99970649732606,0.9996337768559038,69850.36247354763,69461.28910439559,0.003011254520880951,0.002914302181357444,1.0765351789889868,0.0,1,2,1,2,19.067586658169212,0.23891848722599596,0.9992340977187804,0.9995787610569989,0.0014977428900261806
230.00000000000003,5.0,45.00000000000001,0.013881872262623496,0.019129646501856945,0.005247774239233449,0.9998072936224842,0.9996340566247139,69971.00813457585,69619.64680449969,0.0027477958270552974,0.0026568346555573166,0.9840204835466009,0.0,1,2,1,2,19.034709875943026,0.23891848722599596,0.9993761829834502,0.9995893435004335,0.0009262234431751005
230.00000000000003,5.0,50.00000000000001,0.0109522329408141,0.019124595644672615,0.008172362703858516,0.9998800485936101,0.9996342498414278,70083.45191494173,69765.3620120271,0.0025096713780828287,0.0024245685556441763,0.8999879109234983,0.0,1,2,1,2,19.004170074062024,0.23891848722599596,0.9994863501836919,0.9995977212083017,0.00048389982366609663
240.00000000000003,5.0,0.0,0.07156608023870181,0.01731323704237475,-0.05425284319632706,0.9948782961592677,0.9997002518231145,63364.29759693828,62327.31569123875,0.005239020197492503,0.005106433818334789,2.3304946586655193,0.0,1,2,1,2,21.644546370580787,0.2217498521620516,0.9932229021502939,0.9997002518231145,0.028230763641465487
240.00000000000003,5.0,5.0,0.06030627373199349,0.01748108571173268,-0.04282518802026081,0.9963631533485618,0.9996944116423391,63592.79832186361,62725.843404689105,0.005944069679787463,0.005815627344538528,2.0608869927930042,0.0,1,2,1,2,21.50702806703108,0.2217498521620516,0.9950007947863223,0.9996944116423391,0.020438367288407026
240.00000000000003,5.0,10.0,0.052646522649168415,0.017625418132072412,-0.035021104517096,0.9972283436529505,0.9996893446356696,63758.69766706046,62999.53563013097,0.005362805693362206,0.005235553795714767,1.8732748252001357,0.0,1,2,1,2,21.41359394382,0.2217498521620516,0.9960444092234271,0.9996893446356696,0.01586360999740331
240.00000000000003,5.0,15.000000000000002,0.04584038010218633,0.017987410309095897,-0.027852969793090432,0.9978986595520871,0.9996764530703722,63917.318260053646,63248.96247318848,0.004850880177167628,0.004726672045250035,1.704610219952171,0.0,1,2,1,2,21.329147892421343,0.2217498521620516,0.9968609894545402,0.9996764530703722,0.01224861699882741
240.00000000000003,5.0,20.0,0.03972098448652667,0.01829743751631846,-0.021423546970208207,0.9984222433914212,0.9996652037803364,64068.06500590456,63476.82815949942,0.004396875298612987,0.004277002605692654,1.5525785904728604,0.0,1,2,1,2,21.25258167032339,0.2217498521620516,0.9975064523752052,0.9996652037803364,0.00938861900311683
240.00000000000003,5.0,25.000000000000004,0.03425737499282905,0.018279297715359744,-0.015978077277469305,0.9988264322586007,0.9996658672750333,64210.641721668275,63685.36535666732,0.0039922949272577935,0.003877602178159867,1.4152549661542129,0.0,1,2,1,2,21.18299026907618,0.2217498521620516,0.9980136079528505,0.9996658672750333,0.007184008033511505
240.00000000000003,5.0,30.000000000000004,0.029379567906951454,0.01826535769731541,-0.011114210209636044,0.9991368409896009,0.9996663767081891,64344.984530096284,63876.48729110683,0.0036303740650675247,0.003521370565325276,1.291101266989255,0.0,1,2,1,2,21.119609606658273,0.2217498521620516,0.9984119695520053,0.9996663767081891,0.005453061223389608
